Date,ALV,ASEKY,BAC,C,CADUSD=X,CHFUSD=X,CL=F,DNZOY,EURUSD=X,F,FDX,GBPUSD=X,GM,INRUSD=X,JCI,JPM,JPYUSD=X,RUBUSD=X,TM,TRYUSD=X,WFC,X,^DJI,^GSPC,^IRX,^IXIC
2021-07-30 00:00:00+00:00,100.87999725341797,14.09000015258789,38.36000061035156,67.62000274658203,0.8032580018043518,1.1040940284729004,73.94999694824219,17.114999771118164,1.1892997026443481,13.949999809265137,279.95001220703125,1.3964334726333618,56.84000015258789,0.01346765086054802,71.41999816894531,151.77999877929688,0.00914001651108265,0.013669979758560658,179.83999633789062,0.1183115541934967,45.939998626708984,26.479999542236328,34935.46875,4395.259765625,0.03999999910593033,14672.6796875
2021-08-02 00:00:00+00:00,99.08000183105469,14.19333267211914,37.959999084472656,67.7300033569336,0.8021368980407715,1.1038624048233032,71.26000213623047,17.760000228881836,1.186704158782959,13.90999984741211,276.1600036621094,1.3896223306655884,57.029998779296875,0.013444637879729271,70.69999694824219,151.1699981689453,0.009115271270275116,0.01368215586990118,181.8800048828125,0.1185300424695015,45.790000915527344,25.06999969482422,34838.16015625,4387.16015625,0.03799999877810478,14681.0703125
2021-08-03 00:00:00+00:00,99.9000015258789,13.713333129882812,38.54999923706055,68.87999725341797,0.7999295592308044,1.1046428680419922,70.55999755859375,17.75,1.1874650716781616,14.020000457763672,280.80999755859375,1.3892748355865479,57.880001068115234,0.013453155755996704,72.29000091552734,152.88999938964844,0.009151726961135864,0.013706497848033905,185.9499969482422,0.1197633445262909,46.83000183105469,25.8700008392334,35116.3984375,4423.14990234375,0.04500000178813934,14761.2900390625
2021-08-04 00:00:00+00:00,97.02999877929688,13.760000228881836,38.27000045776367,68.5199966430664,0.7978744506835938,1.106415033340454,68.1500015258789,17.68000030517578,1.1869436502456665,13.319999694824219,275.1199951171875,1.391788363456726,52.720001220703125,0.013474473729729652,71.36000061035156,151.24000549316406,0.009175069630146027,0.013709955848753452,182.17999267578125,0.11903060972690582,46.150001525878906,25.239999771118164,34792.671875,4402.66015625,0.04500000178813934,14780.5302734375
2021-08-05 00:00:00+00:00,98.25,13.289999961853027,39.02000045776367,69.69000244140625,0.797130286693573,1.103265643119812,69.08999633789062,17.575000762939453,1.1837401390075684,13.710000038146973,275.79998779296875,1.3890432119369507,54.439998626708984,0.013479996472597122,71.88999938964844,153.14999389648438,0.009130001999437809,0.013665197417140007,182.86000061035156,0.11798714101314545,46.9900016784668,25.309999465942383,35064.25,4429.10009765625,0.0430000014603138,14895.1201171875
2021-08-06 00:00:00+00:00,99.20999908447266,13.289999961853027,40.150001525878906,71.06999969482422,0.7999167442321777,1.1031439304351807,68.27999877929688,17.760000228881836,1.1835720539093018,13.800000190734863,276.2699890136719,1.3927576541900635,55.04999923706055,0.01349855586886406,72.06999969482422,157.5,0.009111450985074043,0.013675980269908905,180.72000122070312,0.11729378998279572,48.77000045776367,25.90999984741211,35208.51171875,4436.52001953125,0.0430000014603138,14835.759765625
2021-08-09 00:00:00+00:00,97.55000305175781,13.289999961853027,40.66999816894531,71.5199966430664,0.7954879999160767,1.0921800136566162,66.4800033569336,17.71500015258789,1.1749500036239624,13.75,272.6700134277344,1.3868471384048462,53.95000076293945,0.01342436857521534,71.7300033569336,157.3300018310547,0.009069554507732391,0.013604850508272648,180.57000732421875,0.11590305715799332,48.650001525878906,27.030000686645508,35101.8515625,4432.35009765625,0.04500000178813934,14860.1796875
2021-08-10 00:00:00+00:00,98.05999755859375,13.023332595825195,41.43000030517578,72.9800033569336,0.795304536819458,1.0862481594085693,68.29000091552734,17.604999542236328,1.17384672164917,13.819999694824219,271.260009765625,1.3849073648452759,54.2599983215332,0.01342891063541174,72.33999633789062,159.25999450683594,0.009065690450370312,0.01358315534889698,179.89999389648438,0.1156204417347908,49.630001068115234,28.309999465942383,35264.671875,4436.75,0.05000000074505806,14788.08984375
2021-08-11 00:00:00+00:00,98.5199966430664,13.566666603088379,41.95000076293945,74.30000305175781,0.7987858653068542,1.0834705829620361,69.25,17.895000457763672,1.172333002090454,13.930000305175781,276.2699890136719,1.3836042881011963,54.27000045776367,0.013434450142085552,72.98999786376953,161.16000366210938,0.00904175452888012,0.013527773320674896,181.3800048828125,0.11629530042409897,50.65999984741211,28.350000381469727,35484.96875,4442.41015625,0.04500000178813934,14765.1396484375
2021-08-12 00:00:00+00:00,98.83000183105469,13.566666603088379,42.150001525878906,74.12999725341797,0.7995650768280029,1.08523428440094,69.08999633789062,17.68000030517578,1.1741899251937866,13.899999618530273,276.1000061035156,1.3866932392120361,54.619998931884766,0.013494730927050114,73.0,161.7899932861328,0.009060104377567768,0.013623700477182865,180.94000244140625,0.11593612283468246,51.150001525878906,28.079999923706055,35499.8515625,4460.830078125,0.0430000014603138,14816.259765625
